Fix Mode,SV in Fix,Week Num,Time of Week (0.01s),Latitude (1E-7 deg),Longitude (1E-7 deg),Height Above Ellipsoid (0.01 m),Height Above Sea Level (0.01 m),Geometric Dilution of Precision (0.01),Position Dilution of Precision (0.01),Horizontal Dilution of Precision (0.01),Vertical Dilution of Precision (0.01),Time Dilution of Precision (0.01),ECEF X (0.01 m),ECEF Y (0.01 m),ECEF Z (0.01 m),ECEF-VX (0.01m/s),ECEF-VY (0.01m/s),ECEF-VZ (0.01m/s),Raw Range,Frequency Offset,Target ID
,,,50355194.34,,,,,,,,,,,,,,,,220003,1048264,76
,,,50355366.71,,,,,,,,,,,,,,,,191472,1224,77
,,,50355538.98,,,,,,,,,,,,,,,,109273,376,78
2,9,2155,50355649,374005045,-1221729333,12795,16025,214,188,93,163,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50355659,374005045,-1221729333,12795,16025,214,188,93,163,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50355669,374005045,-1221729333,12795,16025,214,188,93,163,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50355679,374005045,-1221729333,12795,16025,214,188,93,163,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50355689,374005045,-1221729333,12795,16025,214,188,93,163,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50355699,374005045,-1221729333,12795,16025,214,188,93,163,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50355709,374005045,-1221729333,12795,16025,214,188,93,163,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50355709,374005045,-1221729333,12795,16025,214,188,93,163,102,-270137087,-429420163,385287529,0,0,0,,,
,,,50355712.63,,,,,,,,,,,,,,,,22789,1304,74
,,,50355894.76,,,,,,,,,,,,,,,,220038,1048216,76
,,,50356067.11,,,,,,,,,,,,,,,,191482,1224,77
,,,50356239.37,,,,,,,,,,,,,,,,109305,392,78
2,9,2155,50356349,374005045,-1221729333,12795,16025,307,260,108,237,163,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50356359,374005045,-1221729333,12795,16025,307,260,108,237,163,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50356369,374005045,-1221729333,12795,16025,307,260,108,237,163,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50356379,374005045,-1221729333,12795,16025,307,260,108,237,163,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50356389,374005045,-1221729333,12795,16025,307,260,108,237,163,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50356399,374005045,-1221729333,12795,16025,259,222,103,197,132,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50356409,374005045,-1221729333,12795,16025,259,222,103,197,132,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50356409,374005045,-1221729333,12795,16025,259,222,103,197,132,-270137087,-429420163,385287529,0,0,0,,,
,,,50356413.02,,,,,,,,,,,,,,,,22792,1304,74
,,,50356593.69,,,,,,,,,,,,,,,,220013,1048232,76
,,,50356767.22,,,,,,,,,,,,,,,,191450,1192,77
,,,50356939.46,,,,,,,,,,,,,,,,109246,360,78
2,9,2155,50357049,374005045,-1221729333,12795,16025,214,187,93,163,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50357059,374005045,-1221729333,12795,16025,214,187,93,163,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50357069,374005045,-1221729333,12795,16025,214,187,93,163,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50357079,374005045,-1221729333,12795,16025,214,187,93,163,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50357089,374005045,-1221729333,12795,16025,214,187,93,163,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50357099,374005045,-1221729333,12795,16025,214,187,93,163,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50357109,374005045,-1221729333,12795,16025,214,187,93,163,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50357109,374005045,-1221729333,12795,16025,214,187,93,163,102,-270137087,-429420163,385287529,0,0,0,,,
,,,50357111.97,,,,,,,,,,,,,,,,22758,1304,74
,,,50357291.71,,,,,,,,,,,,,,,,220031,1048264,76
,,,50357467.69,,,,,,,,,,,,,,,,191415,1208,77
,,,50357640.07,,,,,,,,,,,,,,,,109296,392,78
2,9,2155,50357749,374005045,-1221729333,12795,16025,214,187,93,163,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50357759,374005045,-1221729333,12795,16025,214,187,93,163,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50357769,374005045,-1221729333,12795,16025,214,187,93,163,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50357779,374005045,-1221729333,12795,16025,214,187,93,163,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50357789,374005045,-1221729333,12795,16025,214,187,93,163,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50357799,374005045,-1221729333,12795,16025,214,187,93,163,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50357809,374005045,-1221729333,12795,16025,214,187,93,163,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50357809,374005045,-1221729333,12795,16025,214,187,93,163,102,-270137087,-429420163,385287529,0,0,0,,,
,,,50357813.6,,,,,,,,,,,,,,,,22795,1304,74
,,,50357993.58,,,,,,,,,,,,,,,,220009,1048184,76
,,,50358167.11,,,,,,,,,,,,,,,,191437,1192,77
,,,50358339.38,,,,,,,,,,,,,,,,109207,376,78
2,9,2155,50358449,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50358459,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50358469,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50358479,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50358489,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50358499,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50358509,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50358509,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
,,,50358514.23,,,,,,,,,,,,,,,,22761,1304,74
,,,50358694.57,,,,,,,,,,,,,,,,219959,1048248,76
,,,50358867.04,,,,,,,,,,,,,,,,191413,1144,77
,,,50359040.56,,,,,,,,,,,,,,,,109233,408,78
2,9,2155,50359149,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50359159,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50359169,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50359179,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50359189,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50359199,374005045,-1221729333,12795,16025,241,210,101,184,119,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50359209,374005045,-1221729333,12795,16025,308,261,108,237,163,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50359209,374005045,-1221729333,12795,16025,308,261,108,237,163,-270137087,-429420163,385287529,0,0,0,,,
,,,50359214.15,,,,,,,,,,,,,,,,22750,1304,74
,,,50359393.82,,,,,,,,,,,,,,,,220021,1048248,76
,,,50359567.35,,,,,,,,,,,,,,,,191478,1176,77
,,,50359739.64,,,,,,,,,,,,,,,,109170,408,78
2,9,2155,50359849,374005045,-1221729333,12795,16025,259,223,104,197,132,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50359859,374005045,-1221729333,12795,16025,259,223,104,197,132,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50359869,374005045,-1221729333,12795,16025,259,223,104,197,132,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50359879,374005045,-1221729333,12795,16025,259,223,104,197,132,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50359889,374005045,-1221729333,12795,16025,259,223,104,197,132,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50359899,374005045,-1221729333,12795,16025,259,223,104,197,132,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50359909,374005045,-1221729333,12795,16025,259,223,104,197,132,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50359909,374005045,-1221729333,12795,16025,259,223,104,197,132,-270137087,-429420163,385287529,0,0,0,,,
,,,50359913.26,,,,,,,,,,,,,,,,22804,1320,74
,,,50360093.63,,,,,,,,,,,,,,,,219938,1048296,76
,,,50360267.25,,,,,,,,,,,,,,,,191435,1176,77
,,,50360439.59,,,,,,,,,,,,,,,,109305,424,78
2,9,2155,50360549,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50360559,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50360569,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50360579,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50360589,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50360599,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50360609,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50360609,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
,,,50360613.19,,,,,,,,,,,,,,,,22791,1304,74
,,,50360793.7,,,,,,,,,,,,,,,,219969,1048296,76
,,,50360967.28,,,,,,,,,,,,,,,,191472,1176,77
,,,50361139.57,,,,,,,,,,,,,,,,109271,408,78
2,9,2155,50361249,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50361259,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50361269,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50361279,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50361289,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50361299,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50361309,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50361309,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
,,,50361313.18,,,,,,,,,,,,,,,,22733,1304,74
,,,50361493.74,,,,,,,,,,,,,,,,219993,1048280,76
,,,50361667.38,,,,,,,,,,,,,,,,191466,1160,77
,,,50361840.98,,,,,,,,,,,,,,,,109192,424,78
2,9,2155,50361949,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50361959,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50361969,374005045,-1221729333,12795,16025,213,187,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50361979,374005045,-1221729333,12795,16025,213,186,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50361989,374005045,-1221729333,12795,16025,213,186,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50361999,374005045,-1221729333,12795,16025,213,186,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50362009,374005045,-1221729333,12795,16025,213,186,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50362009,374005045,-1221729333,12795,16025,213,186,93,162,102,-270137087,-429420163,385287529,0,0,0,,,
,,,50362014.62,,,,,,,,,,,,,,,,22723,1304,74
,,,50362193.81,,,,,,,,,,,,,,,,220026,1048264,76
,,,50362368.63,,,,,,,,,,,,,,,,191434,1192,77
,,,50362540.95,,,,,,,,,,,,,,,,109266,408,78
2,9,2155,50362649,374005045,-1221729333,12795,16025,212,186,93,161,101,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50362659,374005045,-1221729333,12795,16025,212,186,93,161,101,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50362669,374005045,-1221729333,12795,16025,212,186,93,161,101,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50362679,374005045,-1221729333,12795,16025,212,186,93,161,101,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50362689,374005045,-1221729333,12795,16025,212,186,93,161,101,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50362699,374005045,-1221729333,12795,16025,212,186,93,161,101,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50362709,374005045,-1221729333,12795,16025,212,186,93,161,101,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50362709,374005045,-1221729333,12795,16025,212,186,93,161,101,-270137087,-429420163,385287529,0,0,0,,,
,,,50362714.39,,,,,,,,,,,,,,,,22751,1320,74
,,,50362893.65,,,,,,,,,,,,,,,,220045,1048280,76
,,,50363067.33,,,,,,,,,,,,,,,,191450,1208,77
,,,50363240.79,,,,,,,,,,,,,,,,109214,408,78
2,9,2155,50363349,374005045,-1221729333,12795,16025,240,208,101,182,118,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50363359,374005045,-1221729333,12795,16025,240,208,101,182,118,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50363369,374005045,-1221729333,12795,16025,240,208,101,182,118,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50363379,374005045,-1221729333,12795,16025,240,208,101,182,118,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50363389,374005045,-1221729333,12795,16025,240,208,101,182,118,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50363399,374005045,-1221729333,12795,16025,240,208,101,182,118,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50363409,374005045,-1221729333,12795,16025,240,208,101,182,118,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50363409,374005045,-1221729333,12795,16025,240,208,101,182,118,-270137087,-429420163,385287529,0,0,0,,,
,,,50363414.23,,,,,,,,,,,,,,,,22732,1336,74
,,,50363594.14,,,,,,,,,,,,,,,,219973,1048264,76
,,,50363767.7,,,,,,,,,,,,,,,,191479,1208,77
,,,50363939.02,,,,,,,,,,,,,,,,109180,392,78
2,9,2155,50364049,374005045,-1221729333,12795,16025,239,208,101,182,118,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50364059,374005045,-1221729333,12795,16025,239,208,101,182,118,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50364069,374005045,-1221729333,12795,16025,239,208,101,182,118,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50364079,374005045,-1221729333,12795,16025,239,208,101,182,118,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50364089,374005045,-1221729333,12795,16025,239,208,101,182,118,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50364099,374005045,-1221729333,12795,16025,239,208,101,182,118,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50364109,374005045,-1221729333,12795,16025,239,208,101,182,118,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50364109,374005045,-1221729333,12795,16025,239,208,101,182,118,-270137087,-429420163,385287529,0,0,0,,,
,,,50364111.38,,,,,,,,,,,,,,,,22761,1320,74
,,,50364291.69,,,,,,,,,,,,,,,,220036,1048280,76
,,,50364463.95,,,,,,,,,,,,,,,,191431,1208,77
,,,50364636.29,,,,,,,,,,,,,,,,109282,408,78
2,9,2155,50364739,374005045,-1221729333,12795,16025,239,208,101,182,118,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50364749,374005045,-1221729333,12795,16025,239,208,101,182,118,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50364759,374005045,-1221729333,12795,16025,239,208,101,182,118,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50364769,374005045,-1221729333,12795,16025,239,208,101,182,118,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50364779,374005045,-1221729333,12795,16025,239,208,101,182,118,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50364789,374005045,-1221729333,12795,16025,239,208,101,182,118,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50364799,374005045,-1221729333,12795,16025,239,208,101,182,118,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50364799,374005045,-1221729333,12795,16025,239,208,101,182,118,-270137087,-429420163,385287529,0,0,0,,,
,,,50364808.63,,,,,,,,,,,,,,,,22738,1336,74
,,,50364989.04,,,,,,,,,,,,,,,,220017,1048264,76
,,,50365161.39,,,,,,,,,,,,,,,,191538,1192,77
,,,50365333.76,,,,,,,,,,,,,,,,109313,376,78
2,9,2155,50365439,374005045,-1221729333,12795,16025,239,208,101,182,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50365449,374005045,-1221729333,12795,16025,239,208,101,182,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50365459,374005045,-1221729333,12795,16025,239,208,101,182,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50365469,374005045,-1221729333,12795,16025,239,208,101,182,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50365479,374005045,-1221729333,12795,16025,239,208,101,182,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50365489,374005045,-1221729333,12795,16025,239,208,101,182,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50365499,374005045,-1221729333,12795,16025,239,208,101,182,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50365499,374005045,-1221729333,12795,16025,239,208,101,182,117,-270137087,-429420163,385287529,0,0,0,,,
,,,50365506.09,,,,,,,,,,,,,,,,22756,1336,74
,,,50365688.45,,,,,,,,,,,,,,,,219984,1048296,76
,,,50365860.9,,,,,,,,,,,,,,,,191591,1176,77
,,,50366034.47,,,,,,,,,,,,,,,,109265,376,78
2,9,2155,50366139,374005045,-1221729333,12795,16025,212,186,93,161,101,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50366149,374005045,-1221729333,12795,16025,212,186,93,161,101,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50366159,374005045,-1221729333,12795,16025,212,186,93,161,101,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50366169,374005045,-1221729333,12795,16025,212,186,93,161,101,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50366179,374005045,-1221729333,12795,16025,212,186,93,161,101,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50366189,374005045,-1221729333,12795,16025,212,186,93,161,101,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50366199,374005045,-1221729333,12795,16025,239,208,101,181,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50366199,374005045,-1221729333,12795,16025,239,208,101,181,117,-270137087,-429420163,385287529,0,0,0,,,
,,,50366206.8,,,,,,,,,,,,,,,,22785,1320,74
,,,50366387.68,,,,,,,,,,,,,,,,219970,1048264,76
,,,50366562.41,,,,,,,,,,,,,,,,191457,1160,77
,,,50366735.92,,,,,,,,,,,,,,,,109187,376,78
2,9,2155,50366839,374005045,-1221729333,12795,16025,238,207,101,181,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50366849,374005045,-1221729333,12795,16025,238,207,101,181,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50366859,374005045,-1221729333,12795,16025,238,207,101,181,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50366869,374005045,-1221729333,12795,16025,238,207,101,181,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50366879,374005045,-1221729333,12795,16025,238,207,101,181,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50366889,374005045,-1221729333,12795,16025,238,207,101,181,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50366899,374005045,-1221729333,12795,16025,238,207,101,181,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50366899,374005045,-1221729333,12795,16025,238,207,101,181,117,-270137087,-429420163,385287529,0,0,0,,,
,,,50366908.26,,,,,,,,,,,,,,,,22772,1304,74
,,,50367089.16,,,,,,,,,,,,,,,,219994,1048248,76
,,,50367261.41,,,,,,,,,,,,,,,,191418,1176,77
,,,50367433.79,,,,,,,,,,,,,,,,109196,392,78
2,9,2155,50367539,374005045,-1221729333,12795,16025,238,207,101,181,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50367549,374005045,-1221729333,12795,16025,238,207,101,181,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50367559,374005045,-1221729333,12795,16025,238,207,101,181,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50367569,374005045,-1221729333,12795,16025,238,207,101,181,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50367579,374005045,-1221729333,12795,16025,238,207,101,181,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50367589,374005045,-1221729333,12795,16025,238,207,101,181,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50367599,374005045,-1221729333,12795,16025,238,207,101,181,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50367599,374005045,-1221729333,12795,16025,238,207,101,181,117,-270137087,-429420163,385287529,0,0,0,,,
,,,50367607.29,,,,,,,,,,,,,,,,22792,1304,74
,,,50367788.28,,,,,,,,,,,,,,,,219967,1048296,76
,,,50367960.72,,,,,,,,,,,,,,,,191550,1144,77
,,,50368134.4,,,,,,,,,,,,,,,,109235,392,78
2,9,2155,50368239,374005045,-1221729333,12795,16025,238,207,101,181,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50368249,374005045,-1221729333,12795,16025,238,207,101,181,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50368259,374005045,-1221729333,12795,16025,238,207,101,181,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50368269,374005045,-1221729333,12795,16025,238,207,101,181,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50368279,374005045,-1221729333,12795,16025,238,207,101,181,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50368289,374005045,-1221729333,12795,16025,238,207,101,181,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50368299,374005045,-1221729333,12795,16025,238,207,101,181,117,-270137087,-429420163,385287529,0,0,0,,,
2,9,2155,50368299,374005045,-1221729333,12795,16025,238,207,101,181,117,-270137087,-429420163,385287529,0,0,0,,,
